datetime,DXY open,DXY high,DXY low,DXY close
2023-04-28 14:00:00+00:00,101.883,101.955,101.516,101.542
2023-04-28 15:00:00+00:00,101.542,101.597,101.471,101.491
2023-04-28 16:00:00+00:00,101.491,101.571,101.481,101.554
2023-04-28 17:00:00+00:00,101.554,101.619,101.554,101.607
2023-04-28 18:00:00+00:00,101.608,101.674,101.591,101.659
2023-04-28 19:00:00+00:00,101.659,101.695,101.632,101.645
2023-04-28 20:00:00+00:00,101.646,101.69,101.645,101.672
2023-05-01 12:00:00+00:00,101.814,101.846,101.643,101.643
2023-05-01 13:00:00+00:00,101.643,101.741,101.624,101.74
2023-05-01 14:00:00+00:00,101.742,102.043,101.742,102.026
2023-05-01 15:00:00+00:00,102.026,102.164,102.021,102.136
2023-05-01 16:00:00+00:00,102.137,102.189,102.122,102.15
2023-05-01 17:00:00+00:00,102.15,102.168,102.113,102.114
2023-05-01 18:00:00+00:00,102.114,102.157,102.095,102.151
2023-05-01 19:00:00+00:00,102.151,102.187,102.13,102.134
2023-05-01 20:00:00+00:00,102.134,102.14,102.101,102.106
2023-05-01 21:00:00+00:00,102.108,102.121,102.103,102.106
2023-05-02 12:00:00+00:00,102.165,102.316,102.162,102.309
2023-05-02 13:00:00+00:00,102.311,102.404,102.283,102.397
2023-05-02 14:00:00+00:00,102.396,102.398,101.964,102.073
2023-05-02 15:00:00+00:00,102.073,102.091,101.958,101.959
2023-05-02 16:00:00+00:00,101.958,101.979,101.901,101.933
2023-05-02 17:00:00+00:00,101.933,101.982,101.918,101.969
2023-05-02 18:00:00+00:00,101.97,101.977,101.936,101.958
2023-05-02 19:00:00+00:00,101.958,101.958,101.884,101.897
2023-05-02 20:00:00+00:00,101.899,101.962,101.893,101.956
2023-05-02 21:00:00+00:00,101.955,101.955,101.922,101.933
2023-05-03 12:00:00+00:00,101.564,101.671,101.527,101.571
2023-05-03 13:00:00+00:00,101.571,101.61,101.529,101.599
2023-05-03 14:00:00+00:00,101.599,101.599,101.379,101.416
2023-05-03 15:00:00+00:00,101.415,101.435,101.357,101.432
2023-05-03 16:00:00+00:00,101.435,101.447,101.381,101.436
2023-05-03 17:00:00+00:00,101.436,101.468,101.387,101.401
2023-05-03 18:00:00+00:00,101.403,101.532,101.073,101.343
2023-05-03 19:00:00+00:00,101.344,101.513,101.334,101.366
2023-05-03 20:00:00+00:00,101.366,101.401,101.273,101.274
2023-05-03 21:00:00+00:00,101.275,101.31,101.239,101.256
2023-05-04 12:00:00+00:00,101.152,101.635,101.106,101.601
2023-05-04 13:00:00+00:00,101.601,101.625,101.299,101.417
2023-05-04 14:00:00+00:00,101.417,101.605,101.267,101.511
2023-05-04 15:00:00+00:00,101.512,101.565,101.395,101.429
2023-05-04 16:00:00+00:00,101.43,101.43,101.238,101.288
2023-05-04 17:00:00+00:00,101.288,101.338,101.262,101.336
2023-05-04 18:00:00+00:00,101.336,101.434,101.334,101.399
2023-05-04 19:00:00+00:00,101.398,101.417,101.372,101.405
2023-05-04 20:00:00+00:00,101.406,101.438,101.404,101.435
2023-05-04 21:00:00+00:00,101.435,101.438,101.418,101.428
2023-05-05 12:00:00+00:00,101.399,101.775,101.339,101.695
2023-05-05 13:00:00+00:00,101.696,101.696,101.52,101.537
2023-05-05 14:00:00+00:00,101.536,101.582,101.407,101.41
2023-05-05 15:00:00+00:00,101.41,101.428,101.246,101.266
2023-05-05 16:00:00+00:00,101.266,101.283,101.166,101.189
2023-05-05 17:00:00+00:00,101.19,101.341,101.18,101.327
2023-05-05 18:00:00+00:00,101.327,101.331,101.209,101.214
2023-05-05 19:00:00+00:00,101.214,101.292,101.214,101.285
2023-05-05 20:00:00+00:00,101.285,101.29,101.269,101.282
2023-05-08 12:00:00+00:00,101.17,101.191,101.102,101.134
2023-05-08 13:00:00+00:00,101.134,101.15,101.086,101.087
2023-05-08 14:00:00+00:00,101.087,101.295,101.077,101.279
2023-05-08 15:00:00+00:00,101.279,101.304,101.212,101.246
2023-05-08 16:00:00+00:00,101.245,101.247,101.17,101.18
2023-05-08 17:00:00+00:00,101.178,101.293,101.162,101.279
2023-05-08 18:00:00+00:00,101.279,101.378,101.279,101.377
2023-05-08 19:00:00+00:00,101.377,101.417,101.367,101.406
2023-05-08 20:00:00+00:00,101.405,101.415,101.382,101.391
2023-05-08 21:00:00+00:00,101.39,101.397,101.373,101.378
2023-05-09 12:00:00+00:00,101.645,101.767,101.641,101.766
2023-05-09 13:00:00+00:00,101.766,101.835,101.651,101.651
2023-05-09 14:00:00+00:00,101.652,101.719,101.644,101.68
2023-05-09 15:00:00+00:00,101.679,101.727,101.656,101.708
2023-05-09 16:00:00+00:00,101.709,101.739,101.649,101.711
2023-05-09 17:00:00+00:00,101.711,101.712,101.614,101.617
2023-05-09 18:00:00+00:00,101.618,101.635,101.56,101.605
2023-05-09 19:00:00+00:00,101.605,101.653,101.593,101.646
2023-05-09 20:00:00+00:00,101.646,101.661,101.63,101.653
2023-05-09 21:00:00+00:00,101.653,101.695,101.628,101.678
2023-05-10 12:00:00+00:00,101.755,101.806,101.217,101.254
2023-05-10 13:00:00+00:00,101.253,101.518,101.215,101.396
2023-05-10 14:00:00+00:00,101.397,101.575,101.289,101.51
2023-05-10 15:00:00+00:00,101.51,101.576,101.465,101.576
2023-05-10 16:00:00+00:00,101.577,101.58,101.485,101.525
2023-05-10 17:00:00+00:00,101.525,101.601,101.518,101.547
2023-05-10 18:00:00+00:00,101.547,101.547,101.427,101.477
2023-05-10 19:00:00+00:00,101.477,101.485,101.422,101.442
2023-05-10 20:00:00+00:00,101.443,101.449,101.428,101.441
2023-05-10 21:00:00+00:00,101.441,101.452,101.43,101.437
2023-05-11 12:00:00+00:00,101.806,101.861,101.653,101.767
2023-05-11 13:00:00+00:00,101.766,102.117,101.766,102.115
2023-05-11 14:00:00+00:00,102.114,102.153,102.013,102.03
2023-05-11 15:00:00+00:00,102.03,102.119,102.02,102.085
2023-05-11 16:00:00+00:00,102.085,102.085,101.976,102.0
2023-05-11 17:00:00+00:00,102.0,102.102,101.993,102.094
2023-05-11 18:00:00+00:00,102.095,102.099,102.058,102.058
2023-05-11 19:00:00+00:00,102.058,102.077,102.038,102.072
2023-05-11 20:00:00+00:00,102.072,102.084,102.066,102.079
2023-05-11 21:00:00+00:00,102.079,102.08,102.041,102.061
2023-05-12 12:00:00+00:00,102.235,102.329,102.219,102.28
2023-05-12 13:00:00+00:00,102.28,102.32,102.206,102.248
2023-05-12 14:00:00+00:00,102.248,102.544,102.205,102.539
2023-05-12 15:00:00+00:00,102.54,102.632,102.512,102.628
2023-05-12 16:00:00+00:00,102.628,102.706,102.628,102.684
2023-05-12 17:00:00+00:00,102.684,102.692,102.64,102.661
2023-05-12 18:00:00+00:00,102.662,102.712,102.661,102.681
2023-05-12 19:00:00+00:00,102.682,102.693,102.666,102.683
2023-05-12 20:00:00+00:00,102.683,102.714,102.681,102.705
2023-05-15 12:00:00+00:00,102.483,102.517,102.382,102.454
2023-05-15 13:00:00+00:00,102.454,102.528,102.445,102.457
2023-05-15 14:00:00+00:00,102.457,102.548,102.442,102.536
2023-05-15 15:00:00+00:00,102.535,102.542,102.448,102.453
2023-05-15 16:00:00+00:00,102.454,102.489,102.399,102.399
2023-05-15 17:00:00+00:00,102.399,102.435,102.397,102.423
2023-05-15 18:00:00+00:00,102.423,102.438,102.406,102.434
2023-05-15 19:00:00+00:00,102.434,102.441,102.409,102.422
2023-05-15 20:00:00+00:00,102.422,102.444,102.414,102.439
2023-05-15 21:00:00+00:00,102.439,102.447,102.43,102.434
2023-05-16 12:00:00+00:00,102.35,102.494,102.32,102.385
2023-05-16 13:00:00+00:00,102.384,102.46,102.33,102.451
2023-05-16 14:00:00+00:00,102.451,102.592,102.45,102.57
2023-05-16 15:00:00+00:00,102.571,102.687,102.563,102.607
2023-05-16 16:00:00+00:00,102.606,102.626,102.562,102.598
2023-05-16 17:00:00+00:00,102.597,102.632,102.545,102.578
2023-05-16 18:00:00+00:00,102.578,102.598,102.546,102.564
2023-05-16 19:00:00+00:00,102.565,102.638,102.546,102.609
2023-05-16 20:00:00+00:00,102.609,102.627,102.594,102.608
2023-05-16 21:00:00+00:00,102.608,102.621,102.596,102.612
2023-05-17 12:00:00+00:00,102.943,103.041,102.892,102.949
2023-05-17 13:00:00+00:00,102.948,103.056,102.831,103.056
2023-05-17 14:00:00+00:00,103.056,103.114,102.91,103.006
2023-05-17 15:00:00+00:00,103.006,103.028,102.885,102.953
2023-05-17 16:00:00+00:00,102.953,102.956,102.787,102.815
2023-05-17 17:00:00+00:00,102.814,102.824,102.766,102.804
2023-05-17 18:00:00+00:00,102.803,102.884,102.796,102.882
2023-05-17 19:00:00+00:00,102.882,102.882,102.835,102.854
2023-05-17 20:00:00+00:00,102.854,102.895,102.85,102.879
2023-05-17 21:00:00+00:00,102.879,102.879,102.837,102.855
2023-05-18 12:00:00+00:00,103.109,103.385,103.088,103.345
2023-05-18 13:00:00+00:00,103.347,103.456,103.295,103.445
2023-05-18 14:00:00+00:00,103.445,103.559,103.387,103.537
2023-05-18 15:00:00+00:00,103.538,103.592,103.466,103.488
2023-05-18 16:00:00+00:00,103.489,103.613,103.444,103.612
2023-05-18 17:00:00+00:00,103.612,103.624,103.576,103.587
2023-05-18 18:00:00+00:00,103.587,103.611,103.564,103.584
2023-05-18 19:00:00+00:00,103.583,103.586,103.512,103.519
2023-05-18 20:00:00+00:00,103.519,103.55,103.511,103.549
2023-05-18 21:00:00+00:00,103.549,103.557,103.536,103.546
2023-05-19 12:00:00+00:00,103.223,103.256,103.085,103.246
2023-05-19 13:00:00+00:00,103.245,103.381,103.235,103.335
2023-05-19 14:00:00+00:00,103.335,103.431,103.33,103.398
2023-05-19 15:00:00+00:00,103.397,103.427,102.998,103.081
2023-05-19 16:00:00+00:00,103.079,103.158,103.029,103.067
2023-05-19 17:00:00+00:00,103.068,103.098,103.022,103.085
2023-05-19 18:00:00+00:00,103.085,103.2,103.08,103.198
2023-05-19 19:00:00+00:00,103.199,103.285,103.194,103.195
2023-05-19 20:00:00+00:00,103.196,103.23,103.179,103.193
2023-05-22 12:00:00+00:00,103.106,103.178,103.041,103.147
2023-05-22 13:00:00+00:00,103.147,103.266,103.133,103.239
2023-05-22 14:00:00+00:00,103.239,103.361,103.125,103.356
2023-05-22 15:00:00+00:00,103.355,103.369,103.286,103.313
2023-05-22 16:00:00+00:00,103.314,103.331,103.219,103.271
2023-05-22 17:00:00+00:00,103.272,103.285,103.173,103.189
2023-05-22 18:00:00+00:00,103.189,103.234,103.164,103.198
2023-05-22 19:00:00+00:00,103.197,103.267,103.188,103.26
2023-05-22 20:00:00+00:00,103.26,103.273,103.233,103.245
2023-05-22 21:00:00+00:00,103.245,103.251,103.22,103.239
2023-05-23 12:00:00+00:00,103.555,103.647,103.484,103.644
2023-05-23 13:00:00+00:00,103.645,103.65,103.439,103.461
2023-05-23 14:00:00+00:00,103.46,103.49,103.332,103.469
2023-05-23 15:00:00+00:00,103.468,103.539,103.456,103.531
2023-05-23 16:00:00+00:00,103.532,103.626,103.531,103.567
2023-05-23 17:00:00+00:00,103.567,103.587,103.466,103.479
2023-05-23 18:00:00+00:00,103.478,103.5,103.46,103.488
2023-05-23 19:00:00+00:00,103.488,103.569,103.487,103.564
2023-05-23 20:00:00+00:00,103.564,103.571,103.531,103.534
2023-05-23 21:00:00+00:00,103.534,103.536,103.507,103.512
2023-05-24 12:00:00+00:00,103.53,103.543,103.394,103.507
2023-05-24 13:00:00+00:00,103.507,103.685,103.464,103.684
2023-05-24 14:00:00+00:00,103.684,103.812,103.645,103.784
2023-05-24 15:00:00+00:00,103.783,103.857,103.767,103.832
2023-05-24 16:00:00+00:00,103.831,103.913,103.808,103.855
2023-05-24 17:00:00+00:00,103.855,103.879,103.78,103.846
2023-05-24 18:00:00+00:00,103.846,103.888,103.742,103.887
2023-05-24 19:00:00+00:00,103.888,103.902,103.835,103.901
2023-05-24 20:00:00+00:00,103.901,103.914,103.868,103.912
2023-05-24 21:00:00+00:00,103.911,103.911,103.873,103.892
2023-05-25 12:00:00+00:00,104.025,104.198,103.934,104.174
2023-05-25 13:00:00+00:00,104.175,104.268,104.09,104.236
2023-05-25 14:00:00+00:00,104.236,104.238,104.09,104.153
2023-05-25 15:00:00+00:00,104.152,104.245,104.122,104.205
2023-05-25 16:00:00+00:00,104.204,104.311,104.204,104.306
2023-05-25 17:00:00+00:00,104.306,104.312,104.177,104.178
2023-05-25 18:00:00+00:00,104.178,104.26,104.161,104.251
2023-05-25 19:00:00+00:00,104.252,104.312,104.233,104.265
2023-05-25 20:00:00+00:00,104.265,104.265,104.224,104.227
2023-05-25 21:00:00+00:00,104.227,104.234,104.204,104.204
2023-05-26 12:00:00+00:00,103.904,104.148,103.867,104.039
2023-05-26 13:00:00+00:00,104.039,104.244,103.972,104.225
2023-05-26 14:00:00+00:00,104.224,104.392,104.061,104.368
2023-05-26 15:00:00+00:00,104.369,104.419,104.306,104.317
2023-05-26 16:00:00+00:00,104.316,104.317,104.25,104.273
2023-05-26 17:00:00+00:00,104.273,104.276,104.216,104.238
2023-05-26 18:00:00+00:00,104.237,104.25,104.177,104.206
2023-05-26 19:00:00+00:00,104.206,104.233,104.188,104.196
2023-05-26 20:00:00+00:00,104.196,104.233,104.193,104.226
2023-05-30 12:00:00+00:00,103.912,104.078,103.879,104.073
2023-05-30 13:00:00+00:00,104.072,104.11,103.955,104.04
2023-05-30 14:00:00+00:00,104.046,104.14,103.961,104.085
2023-05-30 15:00:00+00:00,104.085,104.153,104.079,104.131
2023-05-30 16:00:00+00:00,104.131,104.164,104.085,104.151
2023-05-30 17:00:00+00:00,104.151,104.211,104.146,104.184
2023-05-30 18:00:00+00:00,104.184,104.204,104.149,104.165
2023-05-30 19:00:00+00:00,104.165,104.174,104.066,104.066
2023-05-30 20:00:00+00:00,104.067,104.094,104.04,104.048
2023-05-30 21:00:00+00:00,104.048,104.075,104.043,104.053
2023-05-31 12:00:00+00:00,104.457,104.457,104.381,104.449
2023-05-31 13:00:00+00:00,104.449,104.47,104.208,104.314
2023-05-31 14:00:00+00:00,104.313,104.621,104.312,104.506
2023-05-31 15:00:00+00:00,104.507,104.595,104.428,104.554
2023-05-31 16:00:00+00:00,104.554,104.699,104.549,104.67
2023-05-31 17:00:00+00:00,104.67,104.687,104.37,104.416
2023-05-31 18:00:00+00:00,104.416,104.418,104.268,104.326
2023-05-31 19:00:00+00:00,104.326,104.364,104.218,104.243
2023-05-31 20:00:00+00:00,104.243,104.244,104.198,104.221
2023-05-31 21:00:00+00:00,104.221,104.246,104.217,104.231
2023-06-01 12:00:00+00:00,104.085,104.293,104.005,104.025
2023-06-01 13:00:00+00:00,104.024,104.076,103.838,103.852
2023-06-01 14:00:00+00:00,103.851,103.901,103.733,103.811
2023-06-01 15:00:00+00:00,103.811,103.84,103.584,103.606
2023-06-01 16:00:00+00:00,103.607,103.635,103.523,103.553
2023-06-01 17:00:00+00:00,103.553,103.588,103.531,103.531
2023-06-01 18:00:00+00:00,103.531,103.56,103.496,103.56
2023-06-01 19:00:00+00:00,103.56,103.594,103.545,103.55
2023-06-01 20:00:00+00:00,103.55,103.576,103.54,103.551
2023-06-01 21:00:00+00:00,103.55,103.565,103.537,103.563
2023-06-02 12:00:00+00:00,103.55,103.755,103.48,103.664
2023-06-02 13:00:00+00:00,103.663,103.71,103.457,103.7
2023-06-02 14:00:00+00:00,103.699,103.902,103.634,103.886
2023-06-02 15:00:00+00:00,103.886,103.971,103.837,103.917
2023-06-02 16:00:00+00:00,103.917,104.031,103.913,104.027
2023-06-02 17:00:00+00:00,104.027,104.054,103.983,104.038
2023-06-02 18:00:00+00:00,104.038,104.087,103.99,104.015
2023-06-02 19:00:00+00:00,104.013,104.048,103.993,104.039
2023-06-02 20:00:00+00:00,104.039,104.058,104.029,104.041
2023-06-05 12:00:00+00:00,104.294,104.403,104.271,104.358
2023-06-05 13:00:00+00:00,104.358,104.358,104.248,104.317
2023-06-05 14:00:00+00:00,104.319,104.319,103.949,104.061
2023-06-05 15:00:00+00:00,104.061,104.108,103.955,103.955
2023-06-05 16:00:00+00:00,103.953,104.028,103.933,104.011
2023-06-05 17:00:00+00:00,104.012,104.054,104.002,104.017
2023-06-05 18:00:00+00:00,104.017,104.031,103.975,104.002
2023-06-05 19:00:00+00:00,104.001,104.021,103.964,104.009
2023-06-05 20:00:00+00:00,104.009,104.031,104.006,104.009
2023-06-05 21:00:00+00:00,104.01,104.025,103.997,104.013
2023-06-06 12:00:00+00:00,104.256,104.367,104.201,104.32
2023-06-06 13:00:00+00:00,104.322,104.365,104.243,104.344
2023-06-06 14:00:00+00:00,104.345,104.354,104.186,104.188
2023-06-06 15:00:00+00:00,104.188,104.237,104.112,104.139
2023-06-06 16:00:00+00:00,104.139,104.18,104.103,104.167
2023-06-06 17:00:00+00:00,104.168,104.222,104.168,104.203
2023-06-06 18:00:00+00:00,104.202,104.207,104.112,104.125
2023-06-06 19:00:00+00:00,104.125,104.161,104.112,104.154
2023-06-06 20:00:00+00:00,104.153,104.161,104.14,104.144
2023-06-06 21:00:00+00:00,104.144,104.147,104.122,104.133
2023-06-07 12:00:00+00:00,103.896,104.001,103.88,103.928
2023-06-07 13:00:00+00:00,103.926,103.953,103.69,103.698
2023-06-07 14:00:00+00:00,103.699,103.999,103.661,103.977
2023-06-07 15:00:00+00:00,103.978,104.118,103.972,104.073
2023-06-07 16:00:00+00:00,104.073,104.172,104.036,104.163
2023-06-07 17:00:00+00:00,104.163,104.197,104.112,104.117
2023-06-07 18:00:00+00:00,104.118,104.134,104.094,104.099
2023-06-07 19:00:00+00:00,104.099,104.176,104.075,104.176
2023-06-07 20:00:00+00:00,104.176,104.176,104.119,104.125
2023-06-07 21:00:00+00:00,104.125,104.131,104.098,104.122
2023-06-08 12:00:00+00:00,103.81,103.827,103.575,103.661
2023-06-08 13:00:00+00:00,103.662,103.701,103.449,103.481
2023-06-08 14:00:00+00:00,103.481,103.519,103.383,103.437
2023-06-08 15:00:00+00:00,103.438,103.459,103.326,103.372
2023-06-08 16:00:00+00:00,103.372,103.39,103.299,103.314
2023-06-08 17:00:00+00:00,103.314,103.358,103.306,103.358
2023-06-08 18:00:00+00:00,103.358,103.363,103.331,103.343
2023-06-08 19:00:00+00:00,103.343,103.39,103.335,103.342
2023-06-08 20:00:00+00:00,103.342,103.342,103.317,103.32
2023-06-08 21:00:00+00:00,103.32,103.33,103.304,103.318
2023-06-09 12:00:00+00:00,103.413,103.491,103.327,103.453
2023-06-09 13:00:00+00:00,103.452,103.498,103.375,103.428
2023-06-09 14:00:00+00:00,103.427,103.514,103.38,103.488
2023-06-09 15:00:00+00:00,103.488,103.558,103.45,103.551
2023-06-09 16:00:00+00:00,103.552,103.583,103.514,103.549
2023-06-09 17:00:00+00:00,103.549,103.562,103.522,103.55
2023-06-09 18:00:00+00:00,103.55,103.581,103.529,103.557
2023-06-09 19:00:00+00:00,103.556,103.606,103.546,103.595
2023-06-09 20:00:00+00:00,103.594,103.594,103.543,103.553
2023-06-12 12:00:00+00:00,103.485,103.497,103.422,103.461
2023-06-12 13:00:00+00:00,103.461,103.701,103.44,103.635
2023-06-12 14:00:00+00:00,103.634,103.712,103.579,103.69
2023-06-12 15:00:00+00:00,103.692,103.751,103.619,103.743
2023-06-12 16:00:00+00:00,103.743,103.756,103.692,103.726
2023-06-12 17:00:00+00:00,103.726,103.743,103.668,103.672
2023-06-12 18:00:00+00:00,103.672,103.694,103.625,103.654
2023-06-12 19:00:00+00:00,103.653,103.653,103.588,103.606
2023-06-12 20:00:00+00:00,103.608,103.628,103.607,103.627
2023-06-12 21:00:00+00:00,103.627,103.643,103.624,103.628
2023-06-13 12:00:00+00:00,103.321,103.367,103.047,103.124
2023-06-13 13:00:00+00:00,103.122,103.303,103.073,103.3
2023-06-13 14:00:00+00:00,103.302,103.423,103.155,103.201
2023-06-13 15:00:00+00:00,103.202,103.336,103.154,103.285
2023-06-13 16:00:00+00:00,103.285,103.291,103.174,103.178
2023-06-13 17:00:00+00:00,103.179,103.336,103.165,103.319
2023-06-13 18:00:00+00:00,103.319,103.387,103.307,103.338
2023-06-13 19:00:00+00:00,103.337,103.368,103.278,103.304
2023-06-13 20:00:00+00:00,103.305,103.312,103.288,103.29
2023-06-13 21:00:00+00:00,103.29,103.314,103.274,103.308
2023-06-14 12:00:00+00:00,103.16,103.162,102.909,102.923
2023-06-14 13:00:00+00:00,102.923,102.952,102.791,102.807
2023-06-14 14:00:00+00:00,102.807,102.826,102.72,102.724
2023-06-14 15:00:00+00:00,102.724,102.78,102.704,102.709
2023-06-14 16:00:00+00:00,102.708,102.726,102.663,102.673
2023-06-14 17:00:00+00:00,102.673,102.764,102.673,102.743
2023-06-14 18:00:00+00:00,102.743,103.267,102.743,102.948
2023-06-14 19:00:00+00:00,102.948,103.087,102.869,103.046
2023-06-14 20:00:00+00:00,103.046,103.061,102.986,103.015
2023-06-14 21:00:00+00:00,103.015,103.032,103.0,103.009
2023-06-15 12:00:00+00:00,103.242,103.271,102.808,102.89
2023-06-15 13:00:00+00:00,102.89,102.923,102.536,102.544
2023-06-15 14:00:00+00:00,102.543,102.545,102.341,102.421
2023-06-15 15:00:00+00:00,102.422,102.427,102.251,102.278
2023-06-15 16:00:00+00:00,102.278,102.279,102.161,102.175
2023-06-15 17:00:00+00:00,102.176,102.212,102.117,102.167
2023-06-15 18:00:00+00:00,102.169,102.174,102.111,102.115
2023-06-15 19:00:00+00:00,102.115,102.149,102.091,102.126
2023-06-15 20:00:00+00:00,102.127,102.147,102.114,102.146
2023-06-15 21:00:00+00:00,102.146,102.162,102.145,102.162
2023-06-16 12:00:00+00:00,102.092,102.196,102.006,102.186
2023-06-16 13:00:00+00:00,102.187,102.253,102.128,102.154
2023-06-16 14:00:00+00:00,102.153,102.401,102.038,102.35
2023-06-16 15:00:00+00:00,102.35,102.427,102.305,102.396
2023-06-16 16:00:00+00:00,102.396,102.397,102.327,102.328
2023-06-16 17:00:00+00:00,102.328,102.329,102.261,102.275
2023-06-16 18:00:00+00:00,102.275,102.298,102.233,102.243
2023-06-16 19:00:00+00:00,102.244,102.343,102.244,102.341
2023-06-16 20:00:00+00:00,102.342,102.345,102.288,102.299
2023-06-20 12:00:00+00:00,102.467,102.619,102.415,102.552
2023-06-20 13:00:00+00:00,102.552,102.651,102.509,102.607
2023-06-20 14:00:00+00:00,102.609,102.785,102.584,102.68
2023-06-20 15:00:00+00:00,102.681,102.699,102.612,102.699
2023-06-20 16:00:00+00:00,102.699,102.738,102.555,102.557
2023-06-20 17:00:00+00:00,102.557,102.587,102.538,102.564
2023-06-20 18:00:00+00:00,102.564,102.598,102.54,102.54
2023-06-20 19:00:00+00:00,102.541,102.606,102.537,102.568
2023-06-20 20:00:00+00:00,102.569,102.573,102.528,102.539
2023-06-20 21:00:00+00:00,102.539,102.545,102.515,102.529
2023-06-21 12:00:00+00:00,102.552,102.684,102.538,102.541
2023-06-21 13:00:00+00:00,102.542,102.705,102.542,102.582
2023-06-21 14:00:00+00:00,102.582,102.612,102.268,102.347
2023-06-21 15:00:00+00:00,102.346,102.437,102.315,102.367
2023-06-21 16:00:00+00:00,102.366,102.373,102.175,102.2
2023-06-21 17:00:00+00:00,102.2,102.227,102.116,102.138
2023-06-21 18:00:00+00:00,102.138,102.144,102.022,102.071
2023-06-21 19:00:00+00:00,102.071,102.098,102.042,102.062
2023-06-21 20:00:00+00:00,102.062,102.094,102.05,102.087
2023-06-21 21:00:00+00:00,102.087,102.096,102.057,102.092
2023-06-22 12:00:00+00:00,102.094,102.177,101.989,102.176
2023-06-22 13:00:00+00:00,102.176,102.305,102.153,102.169
2023-06-22 14:00:00+00:00,102.169,102.382,102.133,102.381
2023-06-22 15:00:00+00:00,102.381,102.436,102.319,102.417
2023-06-22 16:00:00+00:00,102.418,102.451,102.393,102.426
2023-06-22 17:00:00+00:00,102.426,102.467,102.4,102.402
2023-06-22 18:00:00+00:00,102.4,102.448,102.377,102.386
2023-06-22 19:00:00+00:00,102.386,102.428,102.366,102.397
2023-06-22 20:00:00+00:00,102.397,102.426,102.395,102.404
2023-06-22 21:00:00+00:00,102.404,102.411,102.391,102.407
2023-06-23 12:00:00+00:00,102.952,102.952,102.79,102.851
2023-06-23 13:00:00+00:00,102.852,102.917,102.756,102.917
2023-06-23 14:00:00+00:00,102.918,102.987,102.813,102.963
2023-06-23 15:00:00+00:00,102.963,103.005,102.897,102.958
2023-06-23 16:00:00+00:00,102.96,102.998,102.94,102.968
2023-06-23 17:00:00+00:00,102.969,102.969,102.859,102.868
2023-06-23 18:00:00+00:00,102.868,102.929,102.868,102.903
2023-06-23 19:00:00+00:00,102.903,102.931,102.878,102.893
2023-06-23 20:00:00+00:00,102.892,102.898,102.854,102.867
2023-06-26 12:00:00+00:00,102.638,102.664,102.612,102.641
2023-06-26 13:00:00+00:00,102.642,102.767,102.642,102.721
2023-06-26 14:00:00+00:00,102.72,102.813,102.704,102.747
2023-06-26 15:00:00+00:00,102.748,102.761,102.667,102.724
2023-06-26 16:00:00+00:00,102.725,102.797,102.725,102.737
2023-06-26 17:00:00+00:00,102.737,102.747,102.702,102.727
2023-06-26 18:00:00+00:00,102.727,102.741,102.692,102.692
2023-06-26 19:00:00+00:00,102.691,102.774,102.688,102.761
2023-06-26 20:00:00+00:00,102.761,102.78,102.745,102.77
2023-06-26 21:00:00+00:00,102.77,102.77,102.749,102.76
2023-06-27 12:00:00+00:00,102.546,102.557,102.363,102.415
2023-06-27 13:00:00+00:00,102.415,102.446,102.32,102.405
2023-06-27 14:00:00+00:00,102.405,102.605,102.396,102.57
2023-06-27 15:00:00+00:00,102.57,102.604,102.448,102.487
2023-06-27 16:00:00+00:00,102.487,102.496,102.45,102.493
2023-06-27 17:00:00+00:00,102.494,102.528,102.458,102.473
2023-06-27 18:00:00+00:00,102.473,102.507,102.466,102.492
2023-06-27 19:00:00+00:00,102.492,102.499,102.462,102.47
2023-06-27 20:00:00+00:00,102.47,102.507,102.47,102.506
2023-06-27 21:00:00+00:00,102.506,102.513,102.493,102.501
2023-06-28 12:00:00+00:00,102.778,102.938,102.754,102.92
2023-06-28 13:00:00+00:00,102.92,102.97,102.799,102.876
2023-06-28 14:00:00+00:00,102.876,103.145,102.858,103.118
2023-06-28 15:00:00+00:00,103.118,103.127,102.941,103.029
2023-06-28 16:00:00+00:00,103.029,103.031,102.912,102.958
2023-06-28 17:00:00+00:00,102.958,102.964,102.917,102.947
2023-06-28 18:00:00+00:00,102.947,102.948,102.889,102.905
2023-06-28 19:00:00+00:00,102.904,102.976,102.904,102.965
2023-06-28 20:00:00+00:00,102.965,103.012,102.953,102.998
2023-06-28 21:00:00+00:00,102.999,102.999,102.965,102.969
2023-06-29 12:00:00+00:00,102.811,103.338,102.783,103.297
2023-06-29 13:00:00+00:00,103.297,103.437,103.232,103.383
2023-06-29 14:00:00+00:00,103.381,103.381,103.139,103.174
2023-06-29 15:00:00+00:00,103.174,103.268,103.12,103.241
2023-06-29 16:00:00+00:00,103.241,103.319,103.226,103.307
2023-06-29 17:00:00+00:00,103.307,103.328,103.283,103.31
2023-06-29 18:00:00+00:00,103.31,103.358,103.297,103.342
2023-06-29 19:00:00+00:00,103.342,103.352,103.309,103.327
2023-06-29 20:00:00+00:00,103.327,103.362,103.323,103.359
2023-06-29 21:00:00+00:00,103.357,103.361,103.343,103.359
2023-06-30 12:00:00+00:00,103.398,103.399,103.055,103.057
2023-06-30 13:00:00+00:00,103.058,103.074,102.894,102.898
2023-06-30 14:00:00+00:00,102.899,102.932,102.751,102.92
2023-06-30 15:00:00+00:00,102.921,102.943,102.867,102.869
